id,sentence,pos_triplet,neg_triplet,pos_image_id,neg_image_id,neg_value,sentence_id
4379,a woman is feeding a horse.,"woman,feed,horse","('woman', 'petting', 'horse')",2404936,2377678,verb,35
4380,a woman is petting a horse.,"woman,petting,horse","('woman', 'ride', 'horse')",2377678,2397437,verb,269
4381,a woman is petting a horse.,"woman,petting,horse","('woman', 'ride', 'horse')",2377678,2328939,verb,269
4382,a woman is petting a horse.,"woman,petting,horse","('woman', 'ride', 'horse')",2377678,2330414,verb,269
4383,a woman is petting a horse.,"woman,petting,horse","('woman', 'feed', 'horse')",2377678,2404936,verb,269
4384,a woman is petting a cat.,"woman,petting,cat","('woman', 'kiss', 'cat')",2414437,2320706,verb,23
4385,a woman is petting a cat.,"woman,petting,cat","('woman', 'kiss', 'cat')",2392189,2320706,verb,23
4386,a woman is kissing a cat.,"woman,kiss,cat","('woman', 'petting', 'cat')",2320706,2414437,verb,176
4387,a woman is kissing a cat.,"woman,kiss,cat","('woman', 'petting', 'cat')",2320706,2392189,verb,176
4388,a woman is sits on a bed.,"woman,sit,bed","('woman', 'laying in', 'bed')",2358233,2395310,verb,93
4389,a woman is sits on a bed.,"woman,sit,bed","('woman', 'laying in', 'bed')",2358233,2390362,verb,93
4390,a woman is sits on a bed.,"woman,sit,bed","('woman', 'jump', 'bed')",2358233,2385807,verb,93
4391,a woman is sits on a bed.,"woman,sit,bed","('woman', 'laying in', 'bed')",2374737,2395310,verb,93
4392,a woman is sits on a bed.,"woman,sit,bed","('woman', 'laying in', 'bed')",2374737,2390362,verb,93
4393,a woman is sits on a bed.,"woman,sit,bed","('woman', 'jump', 'bed')",2374737,2385807,verb,93
4394,a woman is sits on a bed.,"woman,sit,bed","('woman', 'laying in', 'bed')",2394647,2395310,verb,93
4395,a woman is sits on a bed.,"woman,sit,bed","('woman', 'laying in', 'bed')",2394647,2390362,verb,93
4396,a woman is sits on a bed.,"woman,sit,bed","('woman', 'jump', 'bed')",2394647,2385807,verb,93
4397,a woman is lying in a bed.,"woman,layingin,bed","('woman', 'sit', 'bed')",2395310,2358233,verb,243
4398,a woman is lying in a bed.,"woman,layingin,bed","('woman', 'sit', 'bed')",2395310,2374737,verb,243
4399,a woman is lying in a bed.,"woman,layingin,bed","('woman', 'sit', 'bed')",2395310,2394647,verb,243
4400,a woman is lying in a bed.,"woman,layingin,bed","('woman', 'jump', 'bed')",2395310,2385807,verb,243
4401,a woman is lying in a bed.,"woman,layingin,bed","('woman', 'sit', 'bed')",2390362,2358233,verb,243
4402,a woman is lying in a bed.,"woman,layingin,bed","('woman', 'sit', 'bed')",2390362,2374737,verb,243
4403,a woman is lying in a bed.,"woman,layingin,bed","('woman', 'sit', 'bed')",2390362,2394647,verb,243
4404,a woman is lying in a bed.,"woman,layingin,bed","('woman', 'jump', 'bed')",2390362,2385807,verb,243
4405,a woman is jumping on a bed.,"woman,jump,bed","('woman', 'sit', 'bed')",2385807,2358233,verb,4
4406,a woman is jumping on a bed.,"woman,jump,bed","('woman', 'sit', 'bed')",2385807,2374737,verb,4
4407,a woman is jumping on a bed.,"woman,jump,bed","('woman', 'sit', 'bed')",2385807,2394647,verb,4
4408,a woman is jumping on a bed.,"woman,jump,bed","('woman', 'laying in', 'bed')",2385807,2395310,verb,4
4409,a woman is jumping on a bed.,"woman,jump,bed","('woman', 'laying in', 'bed')",2385807,2390362,verb,4
4410,a man is throwing a ball.,"man,throw,ball","('man', 'chase', 'ball')",2319458,2417199,verb,53
4411,a man is throwing a ball.,"man,throw,ball","('man', 'hit', 'ball')",2319458,2361959,verb,53
4412,a man is throwing a ball.,"man,throw,ball","('man', 'hit', 'ball')",2319458,2333344,verb,53
4413,a man chases a ball.,"man,chase,ball","('man', 'throw', 'ball')",2417199,2319458,verb,194
4414,a man chases a ball.,"man,chase,ball","('man', 'hit', 'ball')",2417199,2361959,verb,194
4415,a man chases a ball.,"man,chase,ball","('man', 'hit', 'ball')",2417199,2333344,verb,194
4416,a man hits a ball,"man,hit,ball","('man', 'throw', 'ball')",2361959,2319458,verb,107
4417,a man hits a ball,"man,hit,ball","('man', 'chase', 'ball')",2361959,2417199,verb,107
4418,a man hits a ball.,"man,hit,ball","('man', 'throw', 'ball')",2333344,2319458,verb,76
4419,a man hits a ball.,"man,hit,ball","('man', 'chase', 'ball')",2333344,2417199,verb,76
4420,a man is holding a laptop.,"man,hold,laptop","('man', 'work', 'laptop')",2409456,2393311,verb,49
4421,a man is holding a laptop.,"man,hold,laptop","('man', 'work', 'laptop')",2409456,2316905,verb,49
4422,a man is holding a laptop.,"man,hold,laptop","('man', 'work', 'laptop')",2358300,2393311,verb,49
4423,a man is holding a laptop.,"man,hold,laptop","('man', 'work', 'laptop')",2358300,2316905,verb,49
4424,a man is holding a laptop.,"man,hold,laptop","('man', 'work', 'laptop')",2367678,2393311,verb,49
4425,a man is holding a laptop.,"man,hold,laptop","('man', 'work', 'laptop')",2367678,2316905,verb,49
4426,a man is holding a laptop.,"man,hold,laptop","('man', 'work', 'laptop')",2354355,2393311,verb,49
4427,a man is holding a laptop.,"man,hold,laptop","('man', 'work', 'laptop')",2354355,2316905,verb,49
4428,a man is holding a laptop.,"man,hold,laptop","('man', 'work', 'laptop')",2376302,2393311,verb,49
4429,a man is holding a laptop.,"man,hold,laptop","('man', 'work', 'laptop')",2376302,2316905,verb,49
4430,a man is holding a laptop.,"man,hold,laptop","('man', 'work', 'laptop')",2386967,2393311,verb,49
4431,a man is holding a laptop.,"man,hold,laptop","('man', 'work', 'laptop')",2386967,2316905,verb,49
4432,a man is working on a laptop.,"man,work,laptop","('man', 'hold', 'laptop')",2393311,2409456,verb,30
4433,a man is working on a laptop.,"man,work,laptop","('man', 'hold', 'laptop')",2393311,2358300,verb,30
4434,a man is working on a laptop.,"man,work,laptop","('man', 'hold', 'laptop')",2393311,2367678,verb,30
4435,a man is working on a laptop.,"man,work,laptop","('man', 'hold', 'laptop')",2393311,2354355,verb,30
4436,a man is working on a laptop.,"man,work,laptop","('man', 'hold', 'laptop')",2393311,2376302,verb,30
4437,a man is working on a laptop.,"man,work,laptop","('man', 'hold', 'laptop')",2393311,2386967,verb,30
4438,a man is working on a laptop.,"man,work,laptop","('man', 'hold', 'laptop')",2316905,2409456,verb,30
4439,a man is working on a laptop.,"man,work,laptop","('man', 'hold', 'laptop')",2316905,2358300,verb,30
4440,a man is working on a laptop.,"man,work,laptop","('man', 'hold', 'laptop')",2316905,2367678,verb,30
4441,a man is working on a laptop.,"man,work,laptop","('man', 'hold', 'laptop')",2316905,2354355,verb,30
4442,a man is working on a laptop.,"man,work,laptop","('man', 'hold', 'laptop')",2316905,2376302,verb,30
4443,a man is working on a laptop.,"man,work,laptop","('man', 'hold', 'laptop')",2316905,2386967,verb,30
4444,a man is surfing in the sea.,"man,surf,sea","('man', 'look', 'sea')",2335563,2361128,verb,62
4445,a man is surfing in the sea.,"man,surf,sea","('man', 'look', 'sea')",2335563,2326917,verb,62
4446,a man is surfing in the sea.,"man,surf,sea","('man', 'look', 'sea')",2341595,2361128,verb,62
4447,a man is surfing in the sea.,"man,surf,sea","('man', 'look', 'sea')",2341595,2326917,verb,62
4448,a man is looking at the sea.,"man,look,sea","('man', 'surf', 'sea')",2361128,2335563,verb,203
4449,a man is looking at the sea.,"man,look,sea","('man', 'surf', 'sea')",2361128,2341595,verb,203
4450,a man is looking at the sea.,"man,look,sea","('man', 'surf', 'sea')",2326917,2335563,verb,203
4451,a man is looking at the sea.,"man,look,sea","('man', 'surf', 'sea')",2326917,2341595,verb,203
4452,a woman is riding the sea.,"woman,ride,bike","('woman', 'hold', 'bike')",2401977,2381124,verb,239
4453,a woman is riding the sea.,"woman,ride,bike","('woman', 'hold', 'bike')",2401977,2407435,verb,239
4454,a woman is riding the sea.,"woman,ride,bike","('woman', 'hold', 'bike')",2380197,2381124,verb,239
4455,a woman is riding the sea.,"woman,ride,bike","('woman', 'hold', 'bike')",2380197,2407435,verb,239
4456,a woman is holding the sea.,"woman,hold,bike","('woman', 'ride', 'bike')",2381124,2401977,verb,97
4457,a woman is holding the sea.,"woman,hold,bike","('woman', 'ride', 'bike')",2381124,2380197,verb,97
4458,a woman is holding the sea.,"woman,hold,bike","('woman', 'ride', 'bike')",2407435,2401977,verb,97
4459,a woman is holding the sea.,"woman,hold,bike","('woman', 'ride', 'bike')",2407435,2380197,verb,97
4460,a bird is standing on a fence.,"bird,stand,fence","('bird', 'behind', 'fence')",2326117,2353113,verb,226
4461,a bird is standing on a fence.,"bird,stand,fence","('bird', 'behind', 'fence')",2374889,2353113,verb,226
4462,a bird is standing on a fence.,"bird,stand,fence","('bird', 'behind', 'fence')",2394456,2353113,verb,226
4463,a bird is behind a fence.,"bird,behind,fence","('bird', 'stand', 'fence')",2353113,2326117,verb,233
4464,a bird is behind a fence.,"bird,behind,fence","('bird', 'stand', 'fence')",2353113,2374889,verb,233
4465,a bird is behind a fence.,"bird,behind,fence","('bird', 'stand', 'fence')",2353113,2394456,verb,233
4466,a man is leaning against a wall.,"man,leaningagainst,wall","('man', 'sit', 'wall')",2346914,2380813,verb,266
4467,a man is sitting against a wall.,"man,sit,wall","('man', 'leaning against', 'wall')",2380813,2346914,verb,161
4468,a man is walking through the snow.,"man,walk,snow","('man', 'laying in', 'snow')",2400374,2376293,verb,85
4469,a man is walking through the snow.,"man,walk,snow","('man', 'skiing', 'snow')",2400374,2354126,verb,85
4470,a man is walking through the snow.,"man,walk,snow","('man', 'skiing', 'snow')",2400374,2388084,verb,85
4471,a man is walking through the snow.,"man,walk,snow","('man', 'skiing', 'snow')",2400374,1159982,verb,85
4472,a man is walking through the snow.,"man,walk,snow","('man', 'skiing', 'snow')",2400374,2417058,verb,85
4473,a man is walking through the snow.,"man,walk,snow","('man', 'skiing', 'snow')",2400374,2337714,verb,85
4474,a man is laying on the snow.,"man,layingin,snow","('man', 'walk', 'snow')",2376293,2400374,verb,183
4475,a man is laying on the snow.,"man,layingin,snow","('man', 'skiing', 'snow')",2376293,2354126,verb,183
4476,a man is laying on the snow.,"man,layingin,snow","('man', 'skiing', 'snow')",2376293,2388084,verb,183
4477,a man is laying on the snow.,"man,layingin,snow","('man', 'skiing', 'snow')",2376293,1159982,verb,183
4478,a man is laying on the snow.,"man,layingin,snow","('man', 'skiing', 'snow')",2376293,2417058,verb,183
4479,a man is laying on the snow.,"man,layingin,snow","('man', 'skiing', 'snow')",2376293,2337714,verb,183
4480,a man is skiing the snow.,"man,skiing,snow","('man', 'walk', 'snow')",2354126,2400374,verb,141
4481,a man is skiing the snow.,"man,skiing,snow","('man', 'laying in', 'snow')",2354126,2376293,verb,141
4482,a man is skiing the snow.,"man,skiing,snow","('man', 'walk', 'snow')",2388084,2400374,verb,141
4483,a man is skiing the snow.,"man,skiing,snow","('man', 'laying in', 'snow')",2388084,2376293,verb,141
4484,a man is skiing the snow.,"man,skiing,snow","('man', 'walk', 'snow')",1159982,2400374,verb,141
4485,a man is skiing the snow.,"man,skiing,snow","('man', 'laying in', 'snow')",1159982,2376293,verb,141
4486,a man is skiing in the snow.,"man,skiing,snow","('man', 'walk', 'snow')",2417058,2400374,verb,200
4487,a man is skiing in the snow.,"man,skiing,snow","('man', 'laying in', 'snow')",2417058,2376293,verb,200
4488,a man is skiing in the snow.,"man,skiing,snow","('man', 'walk', 'snow')",2337714,2400374,verb,200
4489,a man is skiing in the snow.,"man,skiing,snow","('man', 'laying in', 'snow')",2337714,2376293,verb,200
4490,a woman is skiing in the snow.,"woman,skiing,snow","('woman', 'sit', 'snow')",2346971,2365014,verb,56
4491,a woman is skiing in the snow.,"woman,skiing,snow","('woman', 'sit', 'snow')",2346971,2409419,verb,56
4492,a woman is skiing in the snow.,"woman,skiing,snow","('woman', 'sit', 'snow')",2319091,2365014,verb,56
4493,a woman is skiing in the snow.,"woman,skiing,snow","('woman', 'sit', 'snow')",2319091,2409419,verb,56
4494,a woman is sits in the snow.,"woman,sit,snow","('woman', 'skiing', 'snow')",2365014,2346971,verb,271
4495,a woman is sits in the snow.,"woman,sit,snow","('woman', 'skiing', 'snow')",2365014,2319091,verb,271
4496,a woman is sitting in the snow.,"woman,sit,snow","('woman', 'skiing', 'snow')",2409419,2346971,verb,272
4497,a woman is sitting in the snow.,"woman,sit,snow","('woman', 'skiing', 'snow')",2409419,2319091,verb,272
4498,a man is walks on the beach.,"man,walk,beach","('man', 'sit', 'beach')",2348732,2366370,verb,158
4499,a man is walks on the beach.,"man,walk,beach","('man', 'sit', 'beach')",2348732,2322818,verb,158
4500,a man is walks on the beach.,"man,walk,beach","('man', 'run', 'beach')",2348732,2346094,verb,158
4501,a man is walks on the beach.,"man,walk,beach","('man', 'run', 'beach')",2348732,2347874,verb,158
4502,a man is walks on the beach.,"man,walk,beach","('man', 'run', 'beach')",2348732,2320727,verb,158
4503,a man is walks on the beach.,"man,walk,beach","('man', 'run', 'beach')",2348732,2350014,verb,158
4504,a man is walks on the beach.,"man,walk,beach","('man', 'stand', 'beach')",2348732,2322422,verb,158
4505,a man is walks on the beach.,"man,walk,beach","('man', 'stand', 'beach')",2348732,2322422,verb,158
4506,a man is walks on the beach.,"man,walk,beach","('man', 'stand', 'beach')",2348732,2350400,verb,158
4507,a man is walks on the beach.,"man,walk,beach","('man', 'stand', 'beach')",2348732,2355534,verb,158
4508,a man is walking on the beach.,"man,walk,beach","('man', 'sit', 'beach')",2381449,2366370,verb,263
4509,a man is walking on the beach.,"man,walk,beach","('man', 'sit', 'beach')",2381449,2322818,verb,263
4510,a man is walking on the beach.,"man,walk,beach","('man', 'run', 'beach')",2381449,2346094,verb,263
4511,a man is walking on the beach.,"man,walk,beach","('man', 'run', 'beach')",2381449,2347874,verb,263
4512,a man is walking on the beach.,"man,walk,beach","('man', 'run', 'beach')",2381449,2320727,verb,263
4513,a man is walking on the beach.,"man,walk,beach","('man', 'run', 'beach')",2381449,2350014,verb,263
4514,a man is walking on the beach.,"man,walk,beach","('man', 'stand', 'beach')",2381449,2322422,verb,263
4515,a man is walking on the beach.,"man,walk,beach","('man', 'stand', 'beach')",2381449,2322422,verb,263
4516,a man is walking on the beach.,"man,walk,beach","('man', 'stand', 'beach')",2381449,2350400,verb,263
4517,a man is walking on the beach.,"man,walk,beach","('man', 'stand', 'beach')",2381449,2355534,verb,263
4518,a man is walking on the beach.,"man,walk,beach","('man', 'sit', 'beach')",2406055,2366370,verb,263
4519,a man is walking on the beach.,"man,walk,beach","('man', 'sit', 'beach')",2406055,2322818,verb,263
4520,a man is walking on the beach.,"man,walk,beach","('man', 'run', 'beach')",2406055,2346094,verb,263
4521,a man is walking on the beach.,"man,walk,beach","('man', 'run', 'beach')",2406055,2347874,verb,263
4522,a man is walking on the beach.,"man,walk,beach","('man', 'run', 'beach')",2406055,2320727,verb,263
4523,a man is walking on the beach.,"man,walk,beach","('man', 'run', 'beach')",2406055,2350014,verb,263
4524,a man is walking on the beach.,"man,walk,beach","('man', 'stand', 'beach')",2406055,2322422,verb,263
4525,a man is walking on the beach.,"man,walk,beach","('man', 'stand', 'beach')",2406055,2322422,verb,263
4526,a man is walking on the beach.,"man,walk,beach","('man', 'stand', 'beach')",2406055,2350400,verb,263
4527,a man is walking on the beach.,"man,walk,beach","('man', 'stand', 'beach')",2406055,2355534,verb,263
4528,a man is walking on the beach.,"man,walk,beach","('man', 'sit', 'beach')",2321616,2366370,verb,263
4529,a man is walking on the beach.,"man,walk,beach","('man', 'sit', 'beach')",2321616,2322818,verb,263
4530,a man is walking on the beach.,"man,walk,beach","('man', 'run', 'beach')",2321616,2346094,verb,263
4531,a man is walking on the beach.,"man,walk,beach","('man', 'run', 'beach')",2321616,2347874,verb,263
4532,a man is walking on the beach.,"man,walk,beach","('man', 'run', 'beach')",2321616,2320727,verb,263
4533,a man is walking on the beach.,"man,walk,beach","('man', 'run', 'beach')",2321616,2350014,verb,263
4534,a man is walking on the beach.,"man,walk,beach","('man', 'stand', 'beach')",2321616,2322422,verb,263
4535,a man is walking on the beach.,"man,walk,beach","('man', 'stand', 'beach')",2321616,2322422,verb,263
4536,a man is walking on the beach.,"man,walk,beach","('man', 'stand', 'beach')",2321616,2350400,verb,263
4537,a man is walking on the beach.,"man,walk,beach","('man', 'stand', 'beach')",2321616,2355534,verb,263
4538,a man is sitting on the beach.,"man,sit,beach","('man', 'walk', 'beach')",2366370,2348732,verb,45
4539,a man is sitting on the beach.,"man,sit,beach","('man', 'walk', 'beach')",2366370,2381449,verb,45
4540,a man is sitting on the beach.,"man,sit,beach","('man', 'walk', 'beach')",2366370,2406055,verb,45
4541,a man is sitting on the beach.,"man,sit,beach","('man', 'walk', 'beach')",2366370,2321616,verb,45
4542,a man is sitting on the beach.,"man,sit,beach","('man', 'run', 'beach')",2366370,2346094,verb,45
4543,a man is sitting on the beach.,"man,sit,beach","('man', 'run', 'beach')",2366370,2347874,verb,45
4544,a man is sitting on the beach.,"man,sit,beach","('man', 'run', 'beach')",2366370,2320727,verb,45
4545,a man is sitting on the beach.,"man,sit,beach","('man', 'run', 'beach')",2366370,2350014,verb,45
4546,a man is sitting on the beach.,"man,sit,beach","('man', 'stand', 'beach')",2366370,2322422,verb,45
4547,a man is sitting on the beach.,"man,sit,beach","('man', 'stand', 'beach')",2366370,2322422,verb,45
4548,a man is sitting on the beach.,"man,sit,beach","('man', 'stand', 'beach')",2366370,2350400,verb,45
4549,a man is sitting on the beach.,"man,sit,beach","('man', 'stand', 'beach')",2366370,2355534,verb,45
4550,a man is sitting on the beach.,"man,sit,beach","('man', 'walk', 'beach')",2322818,2348732,verb,45
4551,a man is sitting on the beach.,"man,sit,beach","('man', 'walk', 'beach')",2322818,2381449,verb,45
4552,a man is sitting on the beach.,"man,sit,beach","('man', 'walk', 'beach')",2322818,2406055,verb,45
4553,a man is sitting on the beach.,"man,sit,beach","('man', 'walk', 'beach')",2322818,2321616,verb,45
4554,a man is sitting on the beach.,"man,sit,beach","('man', 'run', 'beach')",2322818,2346094,verb,45
4555,a man is sitting on the beach.,"man,sit,beach","('man', 'run', 'beach')",2322818,2347874,verb,45
4556,a man is sitting on the beach.,"man,sit,beach","('man', 'run', 'beach')",2322818,2320727,verb,45
4557,a man is sitting on the beach.,"man,sit,beach","('man', 'run', 'beach')",2322818,2350014,verb,45
4558,a man is sitting on the beach.,"man,sit,beach","('man', 'stand', 'beach')",2322818,2322422,verb,45
4559,a man is sitting on the beach.,"man,sit,beach","('man', 'stand', 'beach')",2322818,2322422,verb,45
4560,a man is sitting on the beach.,"man,sit,beach","('man', 'stand', 'beach')",2322818,2350400,verb,45
4561,a man is sitting on the beach.,"man,sit,beach","('man', 'stand', 'beach')",2322818,2355534,verb,45
4562,a man is running on the beach.,"man,run,beach","('man', 'walk', 'beach')",2346094,2348732,verb,184
4563,a man is running on the beach.,"man,run,beach","('man', 'walk', 'beach')",2346094,2381449,verb,184
4564,a man is running on the beach.,"man,run,beach","('man', 'walk', 'beach')",2346094,2406055,verb,184
4565,a man is running on the beach.,"man,run,beach","('man', 'walk', 'beach')",2346094,2321616,verb,184
4566,a man is running on the beach.,"man,run,beach","('man', 'sit', 'beach')",2346094,2366370,verb,184
4567,a man is running on the beach.,"man,run,beach","('man', 'sit', 'beach')",2346094,2322818,verb,184
4568,a man is running on the beach.,"man,run,beach","('man', 'stand', 'beach')",2346094,2322422,verb,184
4569,a man is running on the beach.,"man,run,beach","('man', 'stand', 'beach')",2346094,2322422,verb,184
4570,a man is running on the beach.,"man,run,beach","('man', 'stand', 'beach')",2346094,2350400,verb,184
4571,a man is running on the beach.,"man,run,beach","('man', 'stand', 'beach')",2346094,2355534,verb,184
4572,a man is running on the beach.,"man,run,beach","('man', 'walk', 'beach')",2347874,2348732,verb,184
4573,a man is running on the beach.,"man,run,beach","('man', 'walk', 'beach')",2347874,2381449,verb,184
4574,a man is running on the beach.,"man,run,beach","('man', 'walk', 'beach')",2347874,2406055,verb,184
4575,a man is running on the beach.,"man,run,beach","('man', 'walk', 'beach')",2347874,2321616,verb,184
4576,a man is running on the beach.,"man,run,beach","('man', 'sit', 'beach')",2347874,2366370,verb,184
4577,a man is running on the beach.,"man,run,beach","('man', 'sit', 'beach')",2347874,2322818,verb,184
4578,a man is running on the beach.,"man,run,beach","('man', 'stand', 'beach')",2347874,2322422,verb,184
4579,a man is running on the beach.,"man,run,beach","('man', 'stand', 'beach')",2347874,2322422,verb,184
4580,a man is running on the beach.,"man,run,beach","('man', 'stand', 'beach')",2347874,2350400,verb,184
4581,a man is running on the beach.,"man,run,beach","('man', 'stand', 'beach')",2347874,2355534,verb,184
4582,a man is running on the beach.,"man,run,beach","('man', 'walk', 'beach')",2320727,2348732,verb,184
4583,a man is running on the beach.,"man,run,beach","('man', 'walk', 'beach')",2320727,2381449,verb,184
4584,a man is running on the beach.,"man,run,beach","('man', 'walk', 'beach')",2320727,2406055,verb,184
4585,a man is running on the beach.,"man,run,beach","('man', 'walk', 'beach')",2320727,2321616,verb,184
4586,a man is running on the beach.,"man,run,beach","('man', 'sit', 'beach')",2320727,2366370,verb,184
4587,a man is running on the beach.,"man,run,beach","('man', 'sit', 'beach')",2320727,2322818,verb,184
4588,a man is running on the beach.,"man,run,beach","('man', 'stand', 'beach')",2320727,2322422,verb,184
4589,a man is running on the beach.,"man,run,beach","('man', 'stand', 'beach')",2320727,2322422,verb,184
4590,a man is running on the beach.,"man,run,beach","('man', 'stand', 'beach')",2320727,2350400,verb,184
4591,a man is running on the beach.,"man,run,beach","('man', 'stand', 'beach')",2320727,2355534,verb,184
4592,a man is running on the beach.,"man,run,beach","('man', 'walk', 'beach')",2350014,2348732,verb,184
4593,a man is running on the beach.,"man,run,beach","('man', 'walk', 'beach')",2350014,2381449,verb,184
4594,a man is running on the beach.,"man,run,beach","('man', 'walk', 'beach')",2350014,2406055,verb,184
4595,a man is running on the beach.,"man,run,beach","('man', 'walk', 'beach')",2350014,2321616,verb,184
4596,a man is running on the beach.,"man,run,beach","('man', 'sit', 'beach')",2350014,2366370,verb,184
4597,a man is running on the beach.,"man,run,beach","('man', 'sit', 'beach')",2350014,2322818,verb,184
4598,a man is running on the beach.,"man,run,beach","('man', 'stand', 'beach')",2350014,2322422,verb,184
4599,a man is running on the beach.,"man,run,beach","('man', 'stand', 'beach')",2350014,2322422,verb,184
4600,a man is running on the beach.,"man,run,beach","('man', 'stand', 'beach')",2350014,2350400,verb,184
4601,a man is running on the beach.,"man,run,beach","('man', 'stand', 'beach')",2350014,2355534,verb,184
4602,a man is standing on the beach.,"man,stand,beach","('man', 'walk', 'beach')",2322422,2348732,verb,265
4603,a man is standing on the beach.,"man,stand,beach","('man', 'walk', 'beach')",2322422,2381449,verb,265
4604,a man is standing on the beach.,"man,stand,beach","('man', 'walk', 'beach')",2322422,2406055,verb,265
4605,a man is standing on the beach.,"man,stand,beach","('man', 'walk', 'beach')",2322422,2321616,verb,265
4606,a man is standing on the beach.,"man,stand,beach","('man', 'sit', 'beach')",2322422,2366370,verb,265
4607,a man is standing on the beach.,"man,stand,beach","('man', 'sit', 'beach')",2322422,2322818,verb,265
4608,a man is standing on the beach.,"man,stand,beach","('man', 'run', 'beach')",2322422,2346094,verb,265
4609,a man is standing on the beach.,"man,stand,beach","('man', 'run', 'beach')",2322422,2347874,verb,265
4610,a man is standing on the beach.,"man,stand,beach","('man', 'run', 'beach')",2322422,2320727,verb,265
4611,a man is standing on the beach.,"man,stand,beach","('man', 'run', 'beach')",2322422,2350014,verb,265
4612,a man is standing on the beach.,"man,stand,beach","('man', 'walk', 'beach')",2322422,2348732,verb,265
4613,a man is standing on the beach.,"man,stand,beach","('man', 'walk', 'beach')",2322422,2381449,verb,265
4614,a man is standing on the beach.,"man,stand,beach","('man', 'walk', 'beach')",2322422,2406055,verb,265
4615,a man is standing on the beach.,"man,stand,beach","('man', 'walk', 'beach')",2322422,2321616,verb,265
4616,a man is standing on the beach.,"man,stand,beach","('man', 'sit', 'beach')",2322422,2366370,verb,265
4617,a man is standing on the beach.,"man,stand,beach","('man', 'sit', 'beach')",2322422,2322818,verb,265
4618,a man is standing on the beach.,"man,stand,beach","('man', 'run', 'beach')",2322422,2346094,verb,265
4619,a man is standing on the beach.,"man,stand,beach","('man', 'run', 'beach')",2322422,2347874,verb,265
4620,a man is standing on the beach.,"man,stand,beach","('man', 'run', 'beach')",2322422,2320727,verb,265
4621,a man is standing on the beach.,"man,stand,beach","('man', 'run', 'beach')",2322422,2350014,verb,265
4622,a man is standing on the beach.,"man,stand,beach","('man', 'walk', 'beach')",2350400,2348732,verb,265
4623,a man is standing on the beach.,"man,stand,beach","('man', 'walk', 'beach')",2350400,2381449,verb,265
4624,a man is standing on the beach.,"man,stand,beach","('man', 'walk', 'beach')",2350400,2406055,verb,265
4625,a man is standing on the beach.,"man,stand,beach","('man', 'walk', 'beach')",2350400,2321616,verb,265
4626,a man is standing on the beach.,"man,stand,beach","('man', 'sit', 'beach')",2350400,2366370,verb,265
4627,a man is standing on the beach.,"man,stand,beach","('man', 'sit', 'beach')",2350400,2322818,verb,265
4628,a man is standing on the beach.,"man,stand,beach","('man', 'run', 'beach')",2350400,2346094,verb,265
4629,a man is standing on the beach.,"man,stand,beach","('man', 'run', 'beach')",2350400,2347874,verb,265
4630,a man is standing on the beach.,"man,stand,beach","('man', 'run', 'beach')",2350400,2320727,verb,265
4631,a man is standing on the beach.,"man,stand,beach","('man', 'run', 'beach')",2350400,2350014,verb,265
4632,a man is standing on the beach.,"man,stand,beach","('man', 'walk', 'beach')",2355534,2348732,verb,265
4633,a man is standing on the beach.,"man,stand,beach","('man', 'walk', 'beach')",2355534,2381449,verb,265
4634,a man is standing on the beach.,"man,stand,beach","('man', 'walk', 'beach')",2355534,2406055,verb,265
4635,a man is standing on the beach.,"man,stand,beach","('man', 'walk', 'beach')",2355534,2321616,verb,265
4636,a man is standing on the beach.,"man,stand,beach","('man', 'sit', 'beach')",2355534,2366370,verb,265
4637,a man is standing on the beach.,"man,stand,beach","('man', 'sit', 'beach')",2355534,2322818,verb,265
4638,a man is standing on the beach.,"man,stand,beach","('man', 'run', 'beach')",2355534,2346094,verb,265
4639,a man is standing on the beach.,"man,stand,beach","('man', 'run', 'beach')",2355534,2347874,verb,265
4640,a man is standing on the beach.,"man,stand,beach","('man', 'run', 'beach')",2355534,2320727,verb,265
4641,a man is standing on the beach.,"man,stand,beach","('man', 'run', 'beach')",2355534,2350014,verb,265
4642,a woman is walks on the beach.,"woman,walk,beach","('woman', 'sit', 'beach')",2387956,2391606,verb,159
4643,a woman is sitting on the beach.,"woman,sit,beach","('woman', 'walk', 'beach')",2391606,2387956,verb,46
4644,a boy is sitting on the beach.,"boy,sit,bed","('boy', 'laying in', 'bed')",2382139,2335880,verb,48
4645,a boy is sitting on the beach.,"boy,sit,bed","('boy', 'laying in', 'bed')",2382139,2342761,verb,48
4646,a boy is laying on the beach.,"boy,layingin,bed","('boy', 'sit', 'bed')",2335880,2382139,verb,261
4647,a boy is laying on the beach.,"boy,layingin,bed","('boy', 'sit', 'bed')",2342761,2382139,verb,261
4648,a man is reading a book.,"man,read,book","('man', 'hold', 'book')",2347960,2368397,verb,156
4649,a man is reading a book.,"man,read,book","('man', 'hold', 'book')",2317647,2368397,verb,156
4650,a man is reading a book.,"man,read,book","('man', 'hold', 'book')",2384201,2368397,verb,156
4651,a man is holding a book.,"man,hold,book","('man', 'read', 'book')",2368397,2347960,verb,17
4652,a man is holding a book.,"man,hold,book","('man', 'read', 'book')",2368397,2317647,verb,17
4653,a man is holding a book.,"man,hold,book","('man', 'read', 'book')",2368397,2384201,verb,17
4654,a man is cutting a paper.,"man,cut,paper","('man', 'read', 'paper')",2386460,2382534,verb,102
